"steam_appid";"timestamp_created";"timestamp_updated";"voted_up";"votes_up";"votes_funny";"weighted_vote_score";"comment_count
220;1617995043;1618542592;"TRUE";191;97;0.893736482;0
220;1581701827;1581701827;"TRUE";131;15;0.893155873;0
220;1598265541;1598265541;"TRUE";153;127;0.892314136;5
220;1613073544;1613073544;"TRUE";201;150;0.891915202;14
220;1451864841;1451865424;"TRUE";317;183;0.890340447;15
220;1573716280;1573716280;"TRUE";172;38;0.889534831;0
220;1497523610;1497523610;"TRUE";263;26;0.88944608;0
220;1615427140;1615427140;"TRUE";101;48;0.887812078;0
220;1613854293;1613854293;"TRUE";92;46;0.887262642;9
220;1493546847;1493548929;"TRUE";124;5;0.886455953;3
220;1608751624;1608751662;"TRUE";127;18;0.886081517;0
220;1560195450;1564434562;"TRUE";158;48;0.885293663;13
220;1593518694;1593518694;"TRUE";125;4;0.883661449;0
220;1480008271;1480008271;"TRUE";86;6;0.883603871;5
220;1516054917;1600143067;"TRUE";239;29;0.883054733;0
220;1586384405;1588958142;"TRUE";102;2;0.880935431;4
220;1546328838;1546328838;"TRUE";94;17;0.880669594;0
220;1600857128;1600857128;"TRUE";97;59;0.879646897;11
220;1466639253;1466639253;"TRUE";107;42;0.879082501;2
220;1631933934;1631933934;"TRUE";108;13;0.878538251;0
220;1629907053;1629907053;"TRUE";101;52;0.878319621;9
220;1414538545;1414538545;"TRUE";203;10;0.876398563;11
220;1610979195;1610979195;"TRUE";117;14;0.875647843;10
220;1616506183;1616582019;"TRUE";84;1;0.872704744;3
220;1622908667;1622908667;"TRUE";146;69;0.872350276;4
220;1625915248;1625915248;"TRUE";128;70;0.872319758;6
220;1624718821;1624718821;"TRUE";197;72;0.870481253;2
220;1544918111;1544918111;"TRUE";153;114;0.869856775;0
220;1599355994;1599355994;"TRUE";119;27;0.865325391;3
220;1511424198;1511424198;"TRUE";119;102;0.864788353;12
220;1433619429;1483891810;"TRUE";259;24;0.863603175;8
220;1624100872;1624100872;"TRUE";86;144;0.863292933;6
220;1614714808;1614714808;"TRUE";77;6;0.862322628;0
220;1518198661;1518198661;"TRUE";102;35;0.859538198;5
220;1428027644;1428027644;"TRUE";288;1115;0.858812571;8
220;1595803430;1595803430;"TRUE";95;70;0.858503163;6
220;1385414186;1511464458;"TRUE";296;0;0.857239306;0
220;1386424624;1386424624;"TRUE";67;3;0.856803894;5
220;1621687214;1621687214;"TRUE";66;14;0.855578005;0
220;1561322880;1561322880;"TRUE";97;48;0.854936779;0
220;1512286123;1512286182;"TRUE";88;4;0.854654193;12
220;1611540397;1611540584;"TRUE";126;7;0.853680849;3
220;1488325927;1543175529;"TRUE";75;66;0.853391409;6
220;1604115925;1604115925;"TRUE";70;13;0.852479815;0
220;1498078133;1498078133;"TRUE";112;8;0.847634435;0
220;1628369201;1628369201;"TRUE";331;214;0.84665674;0
220;1591735915;1591735915;"TRUE";84;3;0.845742881;0
220;1595645715;1595645715;"TRUE";61;7;0.84506923;0
220;1623543408;1623543408;"TRUE";67;3;0.844383419;0
220;1488884766;1488884766;"TRUE";77;38;0.84410876;4
220;1607344873;1607344873;"TRUE";94;8;0.843951941;0
220;1416113528;1416113589;"TRUE";200;37;0.84284389;1
220;1388200354;1388200354;"TRUE";258;0;0.842805445;1
220;1625027912;1625027912;"TRUE";111;54;0.841784298;6
220;1416660290;1416660290;"TRUE";256;361;0.840481162;3
220;1479936741;1504148315;"TRUE";119;17;0.839125156;3
220;1606410545;1606410545;"TRUE";74;5;0.838908434;0
220;1551265232;1551265232;"TRUE";62;16;0.838552833;0
220;1291836815;1385404965;"TRUE";72;5;0.837289929;5
220;1428029682;1441334280;"TRUE";150;40;0.837053239;8
220;1431507423;1431507423;"TRUE";219;52;0.836614549;11
220;1506902582;1506902582;"TRUE";87;57;0.836073637;9
220;1556747741;1556747741;"TRUE";71;13;0.834630847;0
220;1567445498;1567445498;"TRUE";93;39;0.834299862;0
220;1620079667;1620079667;"TRUE";94;41;0.833946586;0
220;1606059799;1606059799;"TRUE";69;6;0.832785904;0
220;1544759657;1544759657;"TRUE";57;2;0.829720199;0
220;1613560653;1613560653;"TRUE";61;1;0.829537094;1
220;1402371786;1402371786;"TRUE";429;0;0.827989936;0
220;1316737190;1385422608;"TRUE";180;10;0.827567756;1
220;1632052320;1632052320;"TRUE";69;31;0.827558279;0
220;1487008321;1487008321;"TRUE";82;70;0.827133656;1
220;1420477774;1420479543;"TRUE";72;10;0.825479746;3
220;1421537072;1433032538;"TRUE";132;36;0.823646128;4
220;1574121861;1574121861;"TRUE";213;57;0.822135031;0
220;1593290546;1593290546;"TRUE";82;62;0.82171911;2
240;1462623311;1619073550;"TRUE";356;53;0.959320605;0
240;1597551005;1597551005;"TRUE";376;310;0.958859801;0
240;1607729438;1607729438;"TRUE";589;41;0.952471077;55
240;1587083707;1587083707;"TRUE";368;252;0.94869715;0
240;1624693052;1624693052;"TRUE";279;203;0.948315024;16
240;1608757174;1608757174;"TRUE";260;159;0.947399914;10
240;1592504416;1592504416;"TRUE";298;202;0.946824193;6
240;1478054449;1478054449;"TRUE";269;216;0.939381421;3
240;1574898377;1594166109;"TRUE";112;2;0.916042149;1
240;1626854195;1626854195;"TRUE";226;83;0.913931489;0
240;1613262810;1613262810;"TRUE";183;56;0.912992537;0
240;1507916859;1507916859;"TRUE";191;8;0.912780881;10
240;1559440714;1601114840;"TRUE";229;61;0.910369217;0
240;1595378749;1595378749;"TRUE";133;84;0.908563435;2
240;1404171372;1404171372;"TRUE";694;23;0.904203176;20
240;1471977148;1471977148;"TRUE";153;59;0.903464258;14
240;1496700904;1496700904;"TRUE";344;79;0.900104105;11
240;1596515676;1596515676;"TRUE";1006;72;0.89918828;80
240;1597737180;1597737180;"TRUE";115;8;0.894258976;0
240;1559815553;1559815553;"TRUE";182;194;0.892892361;10
240;1611930019;1611930019;"TRUE";98;3;0.890685797;0
240;1631032556;1631032556;"TRUE";103;45;0.889967322;0
240;1629508361;1629508361;"TRUE";149;43;0.889609694;1
240;1483530084;1601726859;"TRUE";102;6;0.886659861;15
240;1502879509;1511473017;"TRUE";104;2;0.885793388;2
240;1630601567;1630601567;"TRUE";110;32;0.885093033;0
240;1526346102;1526346102;"TRUE";97;6;0.884199083;0
240;1601209857;1601209857;"TRUE";133;49;0.883623302;0
240;1615994154;1615994154;"TRUE";116;28;0.882972836;0
240;1603139663;1603139663;"TRUE";95;2;0.882811308;0
240;1414869738;1414869738;"TRUE";902;748;0.882505894;14
240;1479938622;1479938622;"TRUE";135;48;0.881208241;11
240;1447445960;1447445960;"TRUE";687;2634;0.880666375;52
240;1414265601;1414265601;"TRUE";1347;1069;0.87784791;53
240;1447323641;1447323641;"TRUE";807;872;0.874905467;47
240;1572640466;1572640466;"TRUE";126;74;0.874668598;0
240;1582649932;1582649932;"TRUE";101;70;0.87439692;7
240;1573864793;1573864793;"TRUE";111;52;0.874209583;0
240;1585785611;1585785611;"TRUE";105;43;0.873499334;0
240;1515023801;1561940914;"TRUE";86;4;0.872219205;0
240;1439909855;1439909855;"TRUE";2125;4876;0.871326447;217
240;1624729480;1624729480;"TRUE";124;35;0.871190965;3
240;1415578726;1415578726;"TRUE";634;365;0.867246747;7
240;1565260470;1619605109;"TRUE";99;10;0.866712093;0
240;1385443782;1446777691;"TRUE";520;1;0.865616441;23
240;1614203108;1614203108;"TRUE";83;4;0.865215421;0
240;1600630833;1600630833;"TRUE";133;62;0.864632428;5
240;1618372123;1618372123;"TRUE";260;64;0.864564955;14
240;1429864837;1429864837;"TRUE";285;87;0.862572193;5
240;1606002850;1606002850;"TRUE";91;73;0.86257112;0
240;1420941232;1420941232;"TRUE";1125;3433;0.862136364;66
240;1620554859;1620554859;"TRUE";153;219;0.860683203;0
240;1527539783;1545370674;"TRUE";87;9;0.860074401;6
240;1627443238;1627443238;"TRUE";73;6;0.859207869;0
240;1560193297;1613853822;"TRUE";87;2;0.858965874;0
240;1420408068;1568978422;"TRUE";219;603;0.858676314;9
240;1551275024;1551276436;"TRUE";182;73;0.857442319;0
240;1413202442;1474032590;"TRUE";202;46;0.855221808;7
240;1577603001;1577603546;"TRUE";49;0;0.854721546;0
240;1607072970;1607072970;"TRUE";75;36;0.854243517;0
240;1595961219;1595961219;"TRUE";102;16;0.853249252;8
240;1447145873;1447145873;"TRUE";436;1306;0.853146136;28
240;1611062834;1611492111;"TRUE";183;27;0.852976143;26
240;1611847957;1611847957;"TRUE";104;74;0.852785945;0
240;1550528881;1550528881;"TRUE";62;3;0.852309704;0
240;1512231374;1512231374;"TRUE";174;68;0.852217376;24
240;1540178205;1540178205;"TRUE";73;70;0.851750553;0
240;1428931047;1543188641;"TRUE";71;16;0.851248503;1
240;1524896419;1524896419;"TRUE";85;168;0.850902438;5
240;1621102694;1621102694;"TRUE";92;43;0.849854648;7
240;1509091797;1509091797;"TRUE";67;8;0.849385738;2
240;1542869147;1543024201;"TRUE";77;9;0.84884274;0
240;1505117272;1511573971;"TRUE";108;191;0.848473012;9
240;1606471724;1606471724;"TRUE";71;23;0.847741485;0
240;1422849315;1422849315;"TRUE";267;554;0.846619606;31
240;1615578176;1615578176;"TRUE";349;57;0.846219122;15
240;1449721083;1455560326;"TRUE";92;168;0.84458226;10
240;1479988997;1479988997;"TRUE";66;7;0.844266772;3
240;1618597624;1618597624;"TRUE";75;26;0.844059706;1
240;1497560222;1512190499;"TRUE";157;198;0.843352497;3
240;1513032082;1513460415;"TRUE";90;20;0.842370987;7
240;1413141225;1413141225;"TRUE";897;916;0.841460943;35
240;1613770654;1615633746;"TRUE";62;4;0.841097355;2
240;1630455097;1630455097;"TRUE";70;17;0.840732217;0
240;1397888725;1397888725;"TRUE";940;8;0.840156138;11
240;1527059862;1527059862;"TRUE";98;137;0.838176489;0
240;1591223719;1591224401;"TRUE";100;8;0.838090122;0
240;1408551298;1408551298;"TRUE";156;131;0.838003159;27
240;1622103530;1622103530;"TRUE";52;34;0.836102843;2
240;1560562425;1560562425;"TRUE";91;54;0.835909009;0
240;1627458217;1627458217;"TRUE";70;15;0.835822463;0
240;1619244264;1619244264;"TRUE";68;3;0.834024131;0
240;1522626178;1522626178;"TRUE";84;9;0.833900511;20
240;1544407395;1544407696;"TRUE";167;49;0.831645787;0
240;1512279910;1608454959;"TRUE";71;7;0.83101809;0
240;1393123364;1393123364;"TRUE";1297;4;0.829923272;14
240;1490603420;1490603420;"TRUE";62;6;0.828093648;9
240;1615670383;1615670397;"TRUE";62;23;0.827681303;0
240;1520788233;1520788233;"TRUE";85;57;0.826753438;1
240;1446623127;1446623127;"TRUE";133;220;0.826474726;10
280;1375044585;1385412250;"TRUE";159;2;0.898452342;3
280;1428749221;1440634513;"TRUE";531;94;0.886445522;26
280;1586008208;1586008208;"TRUE";156;101;0.885036528;0
280;1595751488;1595751488;"TRUE";70;46;0.867195964;1
280;1411927200;1411927200;"TRUE";292;224;0.833914876;10
280;1582313604;1582313604;"TRUE";142;158;0.829588354;0
280;1404308119;1404308119;"TRUE";77;0;0.825129271;1
280;1608101217;1623055049;"FALSE";71;4;0.820224285;7
280;1612518036;1612518078;"TRUE";39;3;0.818121791;1
280;1418684416;1418684416;"TRUE";78;7;0.815238535;1
280;1611822760;1611822760;"TRUE";50;13;0.803456068;3
280;1492782136;1492782136;"FALSE";43;2;0.802436531;2
280;1624208032;1624208032;"FALSE";40;0;0.800843537;0
280;1591288494;1591288494;"FALSE";67;13;0.7905581;0
280;1600006157;1600455606;"TRUE";47;20;0.789523125;0
280;1440372678;1440372678;"TRUE";37;5;0.784696341;0
280;1576371185;1603667118;"FALSE";50;2;0.783221543;5
280;1614168638;1614168638;"TRUE";33;11;0.780739129;1
280;1592049626;1592049626;"FALSE";44;1;0.778217912;0
280;1622928687;1622928687;"TRUE";26;1;0.775979042;0
280;1498229523;1560111713;"FALSE";102;27;0.775325775;4
280;1485603916;1485603916;"FALSE";32;0;0.773520947;0
280;1624810042;1624810042;"FALSE";30;0;0.766183138;0
280;1388225880;1388225880;"TRUE";200;7;0.764547825;3
280;1587088450;1587088450;"FALSE";44;3;0.764490426;2
280;1625629035;1625629035;"TRUE";43;60;0.763979793;1
280;1559426690;1560602492;"FALSE";36;0;0.762262404;2
280;1596624299;1610280819;"FALSE";58;1;0.759912491;3
280;1545539161;1545949488;"FALSE";35;0;0.759363294;0
280;1615474427;1615474427;"FALSE";36;1;0.756635308;2
280;1445891066;1454103065;"TRUE";79;10;0.756567776;4
280;1623192531;1623192531;"TRUE";26;3;0.753899395;2
280;1439230564;1439231906;"FALSE";460;57;0.751730382;43
280;1625253616;1625253616;"FALSE";38;20;0.751513302;0
280;1600661677;1600661677;"FALSE";28;0;0.750349641;0
280;1612178520;1612178520;"FALSE";28;3;0.749474108;0
280;1421375388;1421375388;"TRUE";133;139;0.749125004;3
280;1438196414;1438214375;"FALSE";94;6;0.748074174;3
280;1514086927;1614025082;"FALSE";0;0;0.745525897;0
280;1527534097;1527534318;"TRUE";28;0;0.745274782;0
280;1452533313;1452533313;"TRUE";32;1;0.745200276;4
280;1478008098;1478008098;"TRUE";50;125;0.743840694;3
280;1582667285;1582667285;"FALSE";30;13;0.742873788;0
280;1422848013;1422848013;"TRUE";52;6;0.742429137;2
280;1589305977;1589305977;"FALSE";40;1;0.74171406;0
280;1413851333;1413851333;"TRUE";39;3;0.738107085;0
280;1562455850;1562455850;"TRUE";35;22;0.735252082;0
280;1605744715;1605744715;"FALSE";30;3;0.735092103;0
280;1593220662;1610987668;"FALSE";0;0;0.733816564;5
280;1609833987;1609833987;"FALSE";50;2;0.733339727;0
280;1608846691;1608846691;"TRUE";26;5;0.727578819;0
280;1385430092;1385430092;"TRUE";64;0;0.727485478;1
280;1592247652;1592247652;"TRUE";30;54;0.727098346;13
280;1415028568;1415028568;"FALSE";152;5;0.725891352;0
280;1616463580;1616463580;"TRUE";22;2;0.725531459;0
280;1589294276;1589294276;"FALSE";41;2;0.724888086;0
280;1465332138;1465332138;"TRUE";21;1;0.724484861;2
280;1602584637;1602584637;"TRUE";28;37;0.722597361;0
280;1586778991;1586778991;"TRUE";26;3;0.721468508;0
280;1508872220;1508872220;"TRUE";19;0;0.720927596;0
280;1623791302;1623791302;"TRUE";29;9;0.720651507;0
280;1598201792;1598201792;"FALSE";31;2;0.720098257;0
280;1415343829;1415343829;"TRUE";139;19;0.719509482;0
280;1411858007;1470375390;"FALSE";320;18;0.713044822;30
280;1515234273;1605871227;"TRUE";20;1;0.712220848;0
280;1625109625;1625109625;"TRUE";23;24;0.712115884;3
280;1387897657;1542876103;"TRUE";25;0;0.711856663;0
280;1488063708;1488063708;"FALSE";24;0;0.711417437;0
280;1594630138;1594630138;"TRUE";21;21;0.710055172;0
280;1568171612;1625636724;"FALSE";34;2;0.706958234;2
280;1545116765;1545116765;"TRUE";35;26;0.706113636;0
